TRAIN / TEST / VALIDATE,PATH,LABEL
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0021-8-0021-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0021-8-0021-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-1-0022-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-1-0022-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-1-0022-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-1-0022-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-1-0022-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-1-0022-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-2-0022-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-2-0022-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-2-0022-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-2-0022-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-2-0022-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-2-0022-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-3-0022-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-3-0022-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-3-0022-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-3-0022-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-3-0022-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-3-0022-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-4-0022-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-4-0022-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-4-0022-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-4-0022-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-4-0022-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-4-0022-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-6-0022-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-6-0022-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-6-0022-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-6-0022-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-6-0022-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-6-0022-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-7-0022-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-7-0022-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-7-0022-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-7-0022-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-7-0022-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-7-0022-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-8-0022-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-8-0022-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-8-0022-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-8-0022-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-8-0022-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0022-8-0022-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-1-0023-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-1-0023-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-1-0023-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-1-0023-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-1-0023-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-1-0023-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-2-0023-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-2-0023-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-2-0023-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-2-0023-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-2-0023-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-2-0023-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-3-0023-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-3-0023-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-3-0023-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-3-0023-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-3-0023-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-3-0023-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-4-0023-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-4-0023-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-4-0023-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-4-0023-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-4-0023-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-4-0023-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-6-0023-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-6-0023-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-6-0023-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-6-0023-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-6-0023-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-6-0023-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-7-0023-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-7-0023-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-7-0023-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-7-0023-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-7-0023-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-7-0023-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-8-0023-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-8-0023-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-8-0023-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-8-0023-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-8-0023-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0023-8-0023-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-1-0024-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-1-0024-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-1-0024-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-1-0024-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-1-0024-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-1-0024-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-2-0024-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-2-0024-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-2-0024-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-2-0024-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-2-0024-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-2-0024-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-3-0024-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-3-0024-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-3-0024-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-3-0024-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-3-0024-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-3-0024-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-4-0024-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-4-0024-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-4-0024-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-4-0024-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-4-0024-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-4-0024-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-6-0024-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-6-0024-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-6-0024-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-6-0024-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-6-0024-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-6-0024-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-7-0024-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-7-0024-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-7-0024-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-7-0024-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-7-0024-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-7-0024-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-8-0024-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-8-0024-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-8-0024-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-8-0024-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-8-0024-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0024-8-0024-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-1-0025-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-1-0025-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-1-0025-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-1-0025-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-1-0025-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-1-0025-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-2-0025-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-2-0025-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-2-0025-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-2-0025-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-2-0025-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-2-0025-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-3-0025-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-3-0025-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-3-0025-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-3-0025-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-3-0025-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-3-0025-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-4-0025-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-4-0025-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-4-0025-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-4-0025-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-4-0025-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-4-0025-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-6-0025-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-6-0025-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-6-0025-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-6-0025-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-6-0025-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-6-0025-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-7-0025-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-7-0025-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-7-0025-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-7-0025-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-7-0025-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-7-0025-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-8-0025-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-8-0025-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-8-0025-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-8-0025-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-8-0025-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0025-8-0025-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-1-0026-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-1-0026-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-1-0026-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-1-0026-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-1-0026-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-1-0026-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-2-0026-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-2-0026-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-2-0026-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-2-0026-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-2-0026-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-2-0026-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-3-0026-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-3-0026-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-3-0026-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-3-0026-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-3-0026-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-3-0026-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-4-0026-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-4-0026-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-4-0026-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-4-0026-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-4-0026-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-4-0026-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-6-0026-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-6-0026-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-6-0026-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-6-0026-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-6-0026-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-6-0026-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-7-0026-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-7-0026-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-7-0026-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-7-0026-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-7-0026-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-7-0026-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-8-0026-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-8-0026-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-8-0026-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-8-0026-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-8-0026-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0026-8-0026-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-1-0027-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-1-0027-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-1-0027-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-1-0027-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-1-0027-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-1-0027-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-2-0027-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-2-0027-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-2-0027-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-2-0027-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-2-0027-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-2-0027-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-3-0027-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-3-0027-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-3-0027-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-3-0027-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-3-0027-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-3-0027-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-4-0027-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-4-0027-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-4-0027-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-4-0027-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-4-0027-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-4-0027-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-6-0027-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-6-0027-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-6-0027-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-6-0027-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-6-0027-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-6-0027-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-7-0027-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-7-0027-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-7-0027-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-7-0027-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-7-0027-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-7-0027-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-8-0027-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-8-0027-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-8-0027-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-8-0027-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-8-0027-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0027-8-0027-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-1-0028-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-1-0028-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-1-0028-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-1-0028-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-1-0028-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-1-0028-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-2-0028-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-2-0028-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-2-0028-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-2-0028-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-2-0028-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-2-0028-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-3-0028-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-3-0028-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-3-0028-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-3-0028-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-3-0028-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-3-0028-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-4-0028-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-4-0028-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-4-0028-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-4-0028-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-4-0028-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-4-0028-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-6-0028-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-6-0028-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-6-0028-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-6-0028-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-6-0028-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-6-0028-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-7-0028-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-7-0028-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-7-0028-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-7-0028-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-7-0028-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-7-0028-8.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-8-0028-1.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-8-0028-2.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-8-0028-3.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-8-0028-4.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-8-0028-6.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0028-8-0028-7.png,Poz
TRAIN,gs://google_storage_bucket_name/Train_Poz_Samp/0029-1-0029-2.png,Poz
